song_name,name,song_id,cluster
Babel,Mumford & Sons,346pqoQSAZSSs3aaxEEXJf,1
Wooly Bully,Sam The Sham & The Pharaohs,2XkuSbp5say8nZW8g6156Z,0
I Whistle A Happy Tune,Oscar Hammerstein II,2ymnJmT5CN6B5t7x03ocVc,0
I Whistle A Happy Tune,Richard Rodgers,2ymnJmT5CN6B5t7x03ocVc,0
I Whistle A Happy Tune,Gertrude Lawrence,2ymnJmT5CN6B5t7x03ocVc,0
She's My Religion,Pale Waves,0LwJllN73QYBHEBdGUTyEp,1
Hard To Explain,The Strokes,01c2KAb4JOB4uchgl3C1y0,2
Rubber Ball,Bobby Vee,35gkASz2Cb1VryMGIuEPjX,0
Echoes in Rain,Enya,3WdBXPv7WUY9fZ6YyTpX6M,0
Aeroplane,Red Hot Chili Peppers,0VLdJcQUsqHBBwqPp4CIKJ,2
Early Morning,a-ha,4ImMYuAuWr1zVzC1XgRW33,3
I Wish I Could Shimmy Like My Sister Kate,Leona Williams & Her Dixie Band,1Hfc0YFrbSHqZGMiOSdKnO,0
Two Hearts,Phil Collins,2BgWv15eKCDfiubKo6o76k,2
Not If You Were The Last Junkie On Earth,The Dandy Warhols,3M7bAbqHp8mfI3DsYADdcS,2
Honey Pie - Remastered 2009,The Beatles,1TPcNcmuKlq0PKpYOBgP1U,0
Standin' On The Corner,Slade,7AHZJGBNMdFXdcNQihs66H,2
Don't Stop Moving,The Beautiful South,6MedudzPVKkCRbxtcN9RCa,4
Bank Holiday - 2012 Remaster,Blur,6EU3L1HVLs1adpB3qBhcHS,2
Burning the heather - radio edit,Pet Shop Boys,1WQCJfK26r2rXMaOR95hoa,3
Oh Babe What Would You Say,Hurricane Smith,4JEtBfqG8cSdTddno1e37m,1
New Orleans,Gillan,50lhHBZtsYvP11Nr5uVmKR,1
You Can't Hurry Love - 2016 Remaster,Phil Collins,4YwbSZaYeYja8Umyt222Qf,2
Annie: You're Never Fully Dressed Without a Smile,Charles Strouse,4JnnwxyYZ6OdYRQSqR9QZR,0
Annie: You're Never Fully Dressed Without a Smile,Donald Craig,4JnnwxyYZ6OdYRQSqR9QZR,0
Annie: You're Never Fully Dressed Without a Smile,Laurie Beechman,4JnnwxyYZ6OdYRQSqR9QZR,0
Annie: You're Never Fully Dressed Without a Smile,Edie Cowan,4JnnwxyYZ6OdYRQSqR9QZR,0
Annie: You're Never Fully Dressed Without a Smile,Penny Worth,4JnnwxyYZ6OdYRQSqR9QZR,0
Annie: You're Never Fully Dressed Without a Smile,Annie Ensemble,4JnnwxyYZ6OdYRQSqR9QZR,0
Annie: You're Never Fully Dressed Without a Smile,Peter Howard,4JnnwxyYZ6OdYRQSqR9QZR,0
When Tomorrow Comes - Remastered Version,Eurythmics,37ChXB1nAYEFkzhNhgLt39,2
When Tomorrow Comes - Remastered Version,Annie Lennox,37ChXB1nAYEFkzhNhgLt39,2
When Tomorrow Comes - Remastered Version,Dave Stewart,37ChXB1nAYEFkzhNhgLt39,2
Þerney (One Thing),Pascal Pinon,4hq3eYHlkHhcD70jwgZQhE,0
If It's All The Same To You Babe,Luther Ingram,4pfAQCkrfyXP2TIQBq9SCU,3
Apollo 9,Adam Ant,2xtunlrmS84VlrqtuvKOLL,1
Idiot Child,Madness,1x2EftJjSo23A04aAEVuc4,1
By the Way,Red Hot Chili Peppers,1f2V8U1BiWaC9aJWmpOARe,1
Libertango,Sharon Shannon,6l9s04dDSahIaFyk1PVfvY,4
Libertango,Kirsty MacColl,6l9s04dDSahIaFyk1PVfvY,4
No Cover Up - Single Version,Duke Special,01MHCcffDgM1Gi0OrZZZv8,0
Every Time You Go Away - Single Version,Paul Young,0yNvCWhV6EyDpYAAczCm1E,2
8th Wonder,The Sugarhill Gang,1vfyPA4hj8dGkhYawMBl2a,1
Andy Warhol,Dana Gillespie,58YnFSfPGDFPmRRCya5IMA,3
Blue Moon,Ted Fio Rito And His Orchestra,36snIaBossyZ4CeKxlTWdJ,0
Monkey - Remastered,George Michael,2nzPzkGP9QSZ1lqvXTfyzT,3
Call Me Maybe,Carly Rae Jepsen,20I6sIOMTCkB6w7ryavxtO,2
Angeleyes,ABBA,0XkJ6Cun9kGta3OpYwAAUR,2
One Day,Paolo Nutini,6zBvJVbzOTqTu8czVNoStG,2
Fire,Barns Courtney,5w6B0sAH7XauCvMOAtplQj,3
Lawrence Of Arabia: Theme,Maurice Jarre,132vDHcIyJqRNmz3HHfU6j,0
Lawrence Of Arabia: Theme,London Festival Orchestra,132vDHcIyJqRNmz3HHfU6j,0
Lawrence Of Arabia: Theme,Stanley Black,132vDHcIyJqRNmz3HHfU6j,0
Getting Better - Remix,The Beatles,3liuLCzIoOhduPXp8kbHHA,1
In The Morning,Razorlight,64IcdRqfcN5rwqSqJpQDDe,3
I Cry Just a Little Bit,Shakin' Stevens,4CqplbDig02g3w6JrTrbsF,2
Felt Mountain,Goldfrapp,2nufvFrgHjsjNZcHZOu6ju,0
In The Wilderness,Mercury Rev,3xSF0xnqQiXGjQRxDj1dZ5,2
Footnotes On The Map,Jessie Buckley,2yQvJRmb4P2rrnidfNeA7Z,1
Footnotes On The Map,Bernard Butler,2yQvJRmb4P2rrnidfNeA7Z,1
Perhaps,Guns N' Roses,1xl3tncP1hSU9EPkIY535i,3
Everything Changes,Take That,5RWVIPhDjeUKGRqXF65v1N,3
The Morning After,Spiritualized,2dDIjXZB36aFP3BgJMjGEj,2
Octopus's Garden - Remastered 2009,The Beatles,0suLngfo7rJoetk7Ub6N8l,3
Strange Magic,Electric Light Orchestra,7fyWwRWsyYs6Wl7CT7O1DP,4
Enae Volare Mezzo,ERA,0DBATIvQTcU2v3vpXFWigI,1
Typical,Frazier Chorus,5KPc6esWUDLXrwZDStXBFA,1
My Babe,The Righteous Brothers,41rPor4jMDAYqwiJtRYnI2,1
No Reply - Remastered 2009,The Beatles,4ltC6PrqkTtpcRNi5lvS4z,1
Letting Go - Live / Remastered,Wings,4TPhS7tJlr5dPwa2HEUo5K,1
I Fear Ikea,The Lancashire Hotpots,16Zm6rU52a32YukBR9I2UW,2
25 or 6 to 4 (Single Version) - 2002 Remaster,Chicago,7qm1dz6BuJh07zJMBF5ZlU,2
U R The Best Thing - Perfecto Radio Mix,D:Ream,5PXNvyxMolDtwLt0p92U08,3
The Village,Wrabel,6epvwUINain4iSHCTWA0sj,0
Funny How Love Can Be,The Ivy League,4b3SujywXJffL8flT9lq9F,0
I Feel so Good,Big Bill Broonzy,5Q9MYw35c46k91kefdPXA4,0
On & On,Longpigs,2AVRiqNBp1cMVL7PQNzLc4,1
Damaged Goods,Gang Of Four,62uw0iWu8jLB4cYBQxjdcm,1
Voices,Vangelis,2pgjiHXeXRTqXxabugZoLD,2
"Aladdin Suite, Op. 34, FS 89: I. The Festival March",Carl Nielsen,3gq4DPPn7Cwkv6RILbJv9s,4
"Aladdin Suite, Op. 34, FS 89: I. The Festival March",South Jutland Symphony Orchestra,3gq4DPPn7Cwkv6RILbJv9s,4
"Aladdin Suite, Op. 34, FS 89: I. The Festival March",Niklas Willen,3gq4DPPn7Cwkv6RILbJv9s,4
Mambo No. 5 (a Little Bit of...),Lou Bega,6x4tKaOzfNJpEJHySoiJcs,3
Inner City Life - Radio Edit,Goldie,4TOIdyhxz1xgAlrrz2HHhT,3
Plastic Beach (feat. Mick Jones and Paul Simonon),Gorillaz,2nZ33CKRbgpJQJJQKHuGXb,1
Plastic Beach (feat. Mick Jones and Paul Simonon),Mick Jones,2nZ33CKRbgpJQJJQKHuGXb,1
Plastic Beach (feat. Mick Jones and Paul Simonon),Paul Simonon,2nZ33CKRbgpJQJJQKHuGXb,1
Working in a Goldmine,Aztec Camera,75z6iIbk5fKsIrEPYqRK9G,1
Keep It To Yourself,Sonny Boy Williamson II,2rZhjWLfPBbLOcDh7cJulm,0
The Boatman - Remastered Version,Levellers,3rl39Tk2GNff5SXxpabCWQ,3
Lucky Lips,Ruth Brown,2QD6hlIGUAqJuTzAw0eVTW,2
Joseph's Dreams,Andrew Lloyd Webber,75yAdGVbCOSkQoSdC0SBHq,0
Joseph's Dreams,Peter Reeves,75yAdGVbCOSkQoSdC0SBHq,0
Joseph's Dreams,Riggs O’Hara,75yAdGVbCOSkQoSdC0SBHq,0
Joseph's Dreams,Gordon Waller,75yAdGVbCOSkQoSdC0SBHq,0
Joseph's Dreams,Gary Bond,75yAdGVbCOSkQoSdC0SBHq,0
Joseph's Dreams,"""Joseph And The Amazing Technicolor Dreamcoat"" 1973 London Cast",75yAdGVbCOSkQoSdC0SBHq,0
Move,Little Mix,1bmtVglfmSQWfKjgPyERJ8,3
New Coat Of Paint,Tom Waits,62p2iNQRUoZfHfbZIYUZMI,0
I Know Where Syd Barrett Lives,Television Personalities,1eyT43t1R6LBhEF8PJClab,1
Best Years of Our Lives,Modern Romance,72Kq0Ihcw5QYIsyzy9fFRM,2
Go Down Gamblin',"Blood, Sweat & Tears",6bWjr4qT4d58NuPEepedEr,1
"See You Later, Alligator",Bill Haley & His Comets,1s4hyUFWmLWiAamsclb4xA,3
I Was Made For Lovin' You - Single Mix,KISS,7dEKwMoUZCpvUFLLuJQjju,2
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Christina Aguilera,7GbqE3MlkKosIaCvf50JRK,2
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Lil' Kim,7GbqE3MlkKosIaCvf50JRK,2
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",Mýa,7GbqE3MlkKosIaCvf50JRK,2
"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",P!nk,7GbqE3MlkKosIaCvf50JRK,2
When I'm Sixty-Four - Remix,The Beatles,1aIwEwu8BE3s5j7hmvZRt9,0
Snooker Loopy,Chas & Dave,3C88k0N6oMLUKMQqYw4rYf,2
Goodbye Mr Mackenzie,Goodbye Mr MacKenzie,2NibvHAaOIhwIPXwMP0pO5,3
Head Over Heels,The Go-Go's,14zMkyaYN6TGAFwsB69bz6,1
Something Here In My Heart (Keeps a Tellin' Me No) - Mono,Paper Dolls,2OkrXKBXW9MzaqCjI1hUF1,2
Let's All Go Down the Strand,Stanley Holloway,6gdtI51ChNaembZW89R1BS,0
Last Night,The Mar-Keys,7H22uQMwKWl43uagzO4Pnn,1
Crazy Train,Ozzy Osbourne,7ACxUo21jtTHzy7ZEV56vU,2
"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Jon Bon Jovi,1sUTfgduT0WIQO8kXKXxLC,2
Cutteslowe Walls,Thea Gilmore,4YcW3udWgd8bzHWELWHTU0,4
BBC,Ming Tea,500fNweAEBgXThm9eMPgoq,2
Generation Sex,The Divine Comedy,7w5gqQzAZHkXmL1yADImpb,3
Sometimes,Alphastates,55V4XEVddiUE33H35pKTQi,1
Not Gonna Get Us,t.A.T.u.,6SmWHBXVdL14zir3Vzk0jH,2
Peggy Sang the Blues,Frank Turner,3Bjb1WBD4gRm9jU2h3KSuJ,1
Magnificent (She Says),Elbow,1SX2KJP48vW2wyyk7WLhrq,1
Candy,Paolo Nutini,4h5m56ExHLPUC9NGz7U1Qa,2
Son of the Left Hand,Duke Special,2GmSUmie04jaHrWPvmeOKb,3
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,0
"Sub-culture - 7"" Edit; 2015 Remaster",New Order,5sBqPuJPv00Vv5GDcEfL8y,1
A Groovy Kind Of Love,The Mindbenders,7h5PXB4xvQGCgTufEyLOqA,2
Tumbling Dice,The Rolling Stones,5RRCU0kcL0EecW39iDFwna,2
All I Gave,World Party,4BNFNNv7oi5BGrFc0UFHso,2
Licence To Kill,Gladys Knight,2ytwDkF0RLOi6qL2uJ2cQG,1
Islands In the Stream,Dolly Parton,6dnco8haegnJYtylV26cBq,0
Islands In the Stream,Kenny Rogers,6dnco8haegnJYtylV26cBq,0
So Much Love,Dusty Springfield,6zT36vy0KSwsPlHEFhmtJq,1
Good Timin',Jimmy Jones,651aS5WON5ek4GPc9fc21H,0
Animal,Def Leppard,4qjscZh4jfhkpcQG4ZQfi2,2
Ode To Billy Joe,Sinéad O'Connor,4nl9iM71fpprgidEyW1lHm,2
"Liar, Liar",Castaways,25wihqbcZQksW4o8G35acQ,4
Misery Business,Paramore,3l9CW99AHtExIRV4hW2N5m,1
Frosted Flake Wood,Hooverphonic,6DQ2zGaMtVQj86hXz02tca,1
Two Wrongs Don't Make A Right - Single Version,Mary Wells,3z6DZg3eptREy6E0ssqnM8,0
Up In The Sky,Oasis,2ngDHmVRytmK4JpizzgaL7,1
Sea of Love,Phil Phillips,0TdPo2fSEvO7k3XOYQyjU6,0
Three Is A Magic Number,Bob Dorough,7MFYyeIFUMaY40uFoibJwa,0
Wall of Glass,Liam Gallagher,3eqhMltljpvMkVNUbAHyQI,1
Boots of Chinese Plastic - Edit,Pretenders,3V4AtMSDjgLQnHUpNqHYNc,1
"Look Mum, No Hands - 2012 Remaster",Carter The Unstoppable Sex Machine,4umFZ0KTdrV8EnfjiCMMew,3
Pearly Gates,U.S. Girls,0t8L9kP2PIg8WnJZc1sGhV,2
Strange Days - New Stereo Mix,The Doors,09u4nne4200RgQp65ywKqW,3
The Cusp & The Wane,Ed Harcourt,56grR82x5enzEN8PmabIOV,0
Maybe Tomorrow,Terry Bush,43DDa1ZnImckRKLR8Mgwxa,2
St. Louis Blues March,Tex Beneke,4d6624XVd3U6L4V2e2I7e5,0
Finns det lite stolthet kvar finns det också hopp om bättring - Live,Pugh Rogefeldt,6ngxsLZQEbpF76MKWcimnP,2
If I Knew You Were Coming I'd Have Baked A Cake,Gracie Fields,05WsoOsI4NX6KURcibfHRQ,0
If I Knew You Were Coming I'd Have Baked A Cake,Malcolm Lockyer And His Orchestra,05WsoOsI4NX6KURcibfHRQ,0
If I Knew You Were Coming I'd Have Baked A Cake,The Keynotes,05WsoOsI4NX6KURcibfHRQ,0
"Don't Take Away The Music - 7"" Single",Tavares,3kiyy1z2xDxPqyZd1FE3qE,1
New Toy,Lene Lovich,1D6c6Pcy3vPJlEoIlzoF0A,1
Papa Loves Mambo,Perry Como,4wWkSDHfrxEHubNiMHfJrD,1
Break The Rules,Status Quo,6ZiBpxOC10S6D0QZ7U01vy,2
It Started with a Kiss - 2011 Remaster,Hot Chocolate,2YeymL3Kn5y43vJOO2rhmW,2
English Tea,Paul McCartney,70CJAePy6MKsAAPfENeeKF,0
Invisible Touch - Remastered 2007,Genesis,480dDrqG7LO6qDaphHeXlM,1
Want Ads,Honey Cone,5zKmUke3OEOABv6EpsDNa1,1
Cleanin' Up the Town,The Bus Boys,4BsH9xd9bOYf4voCsQs6kd,2
"Step Into My Office, Baby",Belle and Sebastian,4ovGtCYyZYRsN48CLCXDlZ,1
Manic Monday,Kate Rusby,4KfSNGHFsdHPUWfvprTwQT,0
Mission Desire,Jane Weaver,5d01eU0D92VKrRSDzNg23V,3
Baby Workout,Jackie Wilson,4c9g1LMBE6RMxmI9DcxlQw,2
Midnight In A Perfect World,DJ Shadow,1z6zJqayfsAiiYtQ3minb7,4
I Love the Sound of Breaking Glass,Nick Lowe,7xTamod7V4HMKinUqkOJ4V,2
Morning Dew,Long John Baldry,6zLuHBkp5C4Mxvm9YLM5Zg,2
Unless You Speak From Your Heart,Porcelain Raft,0Gl7XIvAGfXo6fqxMfQDtN,2
How Great Thou Art - Live,Paul Baloche,5FcLBY4WNXjCzuFuaWLA5I,2
How Great Thou Art - Live,Integrity's Hosanna! Music,5FcLBY4WNXjCzuFuaWLA5I,2
Waiting for the Sun,The Doors,6KVM6U9Wcxgjh0jDjoRDgh,3
Keep on Burning,Edwyn Collins,4qA5zvzODpd1witikBzCDj,3
The Colours,The Men They Couldn't Hang,0Eqo5pnwb6efUEPiSEMph9,1
The World Is On Fire,Ed Harcourt,2Q5xt5iimC33jSIwywQt9L,4
On The Road Again,Canned Heat,6IWxHgVbdKyUMydhVGXRaT,0
The Days,Patrick Wolf,0QcDrehXMQ02rAu1gefefF,1
Lord Can You Hear Me,Spiritualized,2rVPFb0pIFAwUct9YD1O5B,0
Shoplifters of the World Unite - 2011 Remaster,The Smiths,6a6zCBKwuZPO9S0rVJLVDI,1
My Friend Jim,Jerry Fish,6OURSUR23ACN7AyCnaeTMi,2
Good Day Good Night,Imani Coppola,5jQOf8VpeXlf10bEuIFvip,3
Genie In a Bottle,Christina Aguilera,11mwFrKvLXCbcVGNxffGyP,1
Never Be Lonely,The Feeling,5q2qiluA3VVlCJVGG5gYVX,2
Matchbox,Carl Perkins,22NBZRa3jb8I6lkpg4XbqU,2
More Than A Woman - Remastered,Tavares,4pHjt1Hs1ghsey8dHnViYX,3
Love In An Elevator,Aerosmith,1nZ2TI2hNPGDYyesyaaASn,1
Not Strong Enough,boygenius,09DR0sHnQUhHOiSNttc1mv,1
Not Strong Enough,Julien Baker,09DR0sHnQUhHOiSNttc1mv,1
Not Strong Enough,Phoebe Bridgers,09DR0sHnQUhHOiSNttc1mv,1
Not Strong Enough,Lucy Dacus,09DR0sHnQUhHOiSNttc1mv,1
American Remains,The Highwaymen,4REjaHRPmVb7btssqChJSy,3
American Remains,Willie Nelson,4REjaHRPmVb7btssqChJSy,3
American Remains,Johnny Cash,4REjaHRPmVb7btssqChJSy,3
American Remains,Waylon Jennings,4REjaHRPmVb7btssqChJSy,3
American Remains,Kris Kristofferson,4REjaHRPmVb7btssqChJSy,3
Mockingbird,Eminem,561jH07mF1jHuk7KlaeF0s,1
Break It Down Again,Tears For Fears,15kc3DJyYixeEEq5kRRrOm,2
Smoke Gets in Your Eyes,Gertrude Niesen,0cXNSbng9Psf9XPAuFvsf5,0
Freedom Train,James Carr,2hh2y6sdOUgpgWTX9r4RBY,1
Last Night I Had the Strangest Dream,Simon & Garfunkel,6HFlrUeCo9BwRvhlYkDbn6,0
Bluebird - 2010 Remaster,Paul McCartney,715d8L5PwLgywoxlVZhXIT,3
Bluebird - 2010 Remaster,Wings,715d8L5PwLgywoxlVZhXIT,3
A Drinking Song,The Divine Comedy,6M5yvjYntsKEtfzx0i8F4K,0
Bring My Family Back,Faithless,2xR8RV6wis6yaRjImh9hNc,2
The Testimony Of Patience Kershaw,The Unthanks,6r84OsA6ead5j6vqbhTmNa,0
Never Here,Elastica,4CRhKzLWn5L7atm9rOokC5,2
I'm on My Way,Dean Parrish,7sw0dqaBBobrSiQY5fUZQb,2
Ev'rybody's Gonna Be Happy,The Kinks,1vnVGnN9YBaXvJWgXwS5Oj,3
My Oh My,Slade,0k0GCXmiy4PRop93iwDaKD,1
Biblical,Calum Scott,1rPiAgK5DD2ve9aPujSJB7,0
The Word Girl,Scritti Politti,5KEw1mbppZ1dnuYXExwbuX,3
In The Flesh? - 2011 Remastered Version,Pink Floyd,1KaIRTf1YEWt54V3IW34qV,2
Gonna Get Along Without You Now,Teresa Brewer,6Xjmh8hwhjgi1cCpy6Ttnh,0
My World Is Empty Without You - Stereo Version,The Supremes,2UUSG19I7Yshi75bzdIs9l,2
That's Alright,Laura Mvula,3bC8SlWgL1jNz4l0yayczo,3
Solid Gold Easy Action,T. Rex,5yxYokipsWlpDCt4Th4VVc,3
A Prince in a Pauper's Grave - 2012 Remaster,Carter The Unstoppable Sex Machine,0uq881aU9BUsfcpbTf4uTZ,4
Colour Of Water,Rose Elinor Dougall,5URfmqaIij8iAsMTNGp8KE,2
You'll Be Back,Jonathan Groff,6OG1S805gIrH5nAQbEOPY3,1
You'll Be Back,Original Broadway Cast of Hamilton,6OG1S805gIrH5nAQbEOPY3,1
I'll Find My Way Home,Jon & Vangelis,3RjyVvrqmS26Sq6vUMswWd,1
What'cha Gonna Do (When Your Baby Leaves You),Chuck Willis,7FQQ0dC11idfayRrRokHfl,4
The Folk Police,Peatbog Faeries,0xpLILvq0yF7XgUwJjIzhq,1
Cracker Island (feat. Thundercat),Gorillaz,2W3ZpQg9i6lE6kmHbcdu9N,3
Cracker Island (feat. Thundercat),Thundercat,2W3ZpQg9i6lE6kmHbcdu9N,3
Hispanola,Vangelis,1LYcfDsjiz4z0dqt4mzDQq,0
Gloria,Laura Branigan,15ob9SMGLWrexuPuyuMjKl,2
Hysteria,Def Leppard,2PFIZFcGry0po3ZfRZkzKc,2
Valentine,The School,32Joe6Yp1FgvYBG8lMsSrZ,3
"Take My Breath Away - Love Theme from ""Top Gun""",Berlin,15MJ5NThPjj6xhPcts8MiY,2
Standing On The Verge Of Getting It On,Funkadelic,3JMtGlh9gg0UCN7E2MLZUj,2
Gayane Suite No. 3: II. Dance of the Comrades,Aram Khachaturian,3HpjXggz49HTCaruR9ucue,0
Gayane Suite No. 3: II. Dance of the Comrades,St. Petersburg State Symphony Orchestra,3HpjXggz49HTCaruR9ucue,0
Gayane Suite No. 3: II. Dance of the Comrades,Andre Anichanov,3HpjXggz49HTCaruR9ucue,0
What Presence?!,Orange Juice,6X542A49pirp8Y511KDH6y,2
Pipeline,The Chantays,5xt3I18ECruG6xcHLIp3Q6,4
I Don't Want to Set the World on Fire,Harlan Leonard and his Rockets,3w5uPzpByFhMVXnWrtnP1y,4
Can't Stop Lovin',Elmore James & His Broomdusters,2MhKeXWX6K33nrjDPS62gQ,0
When You Are A King,White Plains,5FhOqykfWc1cPpWYg0fMoP,0
"De Do Do Do, De Da Da Da",The Police,0yJvWbn8xQKiDZ84VN5lQG,2
Vote For Me,The Specials,6IddbkI5tK9p2Uh05mmhXA,3
Go Mr Sunshine,Remi Nicole,3trXL4Av6EVIABFaUnpGwO,3
Lorelei,Lonnie Donegan,3Ktu7TgAHek5vtf4rI06Ti,1
Dyna-Mite,Mud,6NkE9XTh69ciU4tcSIcTd5,3
This Is a Love Song,Deacon Blue,6hdUVeIdTZoj4GdS2Olatt,2
This Will Be (An Everlasting Love),Natalie Cole,0PDCewmZCp0P5s00bptcdd,2
Stop,Spice Girls,3FteycP8CaXS1MhjcXekVT,3
Right Back Where We Started From,Sinitta,6vZbpANM3gf8BZQvIrPasF,2
Always,Bon Jovi,3iZZAEx3R8pYNNdiIZ8HEs,1
The Smell of Rebellion,Matilda the Musical Original Cast,4lUKzuoGfNfk7jlbxM2xNX,2
"I've Been a Bad, Bad Boy",Paul Jones,3nnvUUGFGLtSbQOaJqEQQC,1
Rigs Of The Time,Bellowhead,4dXy2TZrKY6KTo2wgX20WP,0
Cherry Bomb,The Runaways,0mpPDlOODLemmTf4mBEHqE,2
Glamour Puss,KT Tunstall,560NQu2C8OAlvNztOJf7MD,3
Positivity (Remastered),Suede,2QIp3U2yM27Y0ob18ES7We,2
"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",Dick Van Dyke,6iUE3jSdcD4lrYSSCpUmu0,0
"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",Julie Andrews,6iUE3jSdcD4lrYSSCpUmu0,0
"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",Karen Dotrice,6iUE3jSdcD4lrYSSCpUmu0,0
"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",Matthew Garber,6iUE3jSdcD4lrYSSCpUmu0,0
Nobody Like You,Echobelly,61keKrQAs6DEKZzV4Mnh6J,2
Halleluiah Man,Love & Money,3QwYn1ZV5MN9IyYQKMOf2e,3
News Scoop,Len Stevens,0JjeY01SOSvfjJVGmpfB0h,0
Bend Me Shape Me,Laurence Weiss,6W75kgoWANpZih7ZPygKxd,1
Bend Me Shape Me,Amen Corner,6W75kgoWANpZih7ZPygKxd,1
Gotta Go Home,Boney M.,7rH0mpIxYm9PycJ53dXRJ0,2
Liberation Conversation,Marlena Shaw,2HfPDk2WomKnYP8hWjiLch,3
Dear Lady Twist,Gary U.S. Bonds,248Jb9TGzk3Rk0OaNtUGol,3
She’s Not Dead (Remastered),Suede,2IXCt7WJqr7I03BE5fr44X,4
The Life And Soul Of The Party,The Divine Comedy,687me5fdeJlnnkhuyimp9Y,2
Walkaway,Cast,3drQLSnECw7QSHMysFqFx7,2
Pretty Baby,Blondie,0Yue9xdK8DrISp8AeEpTDY,2
Turn the World Around,Harry Belafonte,236Mhem3oDvVU53UaMqRB2,2
What a World,Benny Hill,6xczcszaGMhoHcbDNsAORl,0
Shanghai,Ed Harcourt,0MLaO7xWIWqclSq5oLqqiH,1
My Natch'l Man,Fluffy Hunter,6jVCGFmqjf1mcQoU1AKukm,2
The Servant King (We Give Our Lives),Graham Kendrick,7LOq03W96CRnC6wyeH5grJ,1
The Servant King (We Give Our Lives),Rend Collective,7LOq03W96CRnC6wyeH5grJ,1
For What It's Worth,The Cardigans,1Pob3vUqjFAR5cFjnoxUkW,3
It's My Life,Paul Anka,3vgaUQClAPOHwVKpTscXkJ,3
It Won't Be Long - Remastered 2009,The Beatles,4ekUX4pWizXXksJe0JfS9U,1
If You Knew Susie (Like I Know Susie),Eddie Cantor,3U54L1Lr8uF8SKbm7yijgO,0
Owner of a Lonely Heart,Yes,0GTK6TesV108Jj5D3MHsYb,2
Goin' Down South,R.L. Burnside,0AbLQMdKJFIaO6FrNRMmuZ,2
Fragile,Sting,0LvhvLDa8B59Nh0vcvFmNE,4
Everybody,Ingrid Michaelson,3SBzDgdTwHOMSik82ZI6L2,2
From a Distance - 1999 Remaster,Cliff Richard,2fvk2g8Jpz3X9c3twtKrUO,1
Walking in Memphis,Marc Cohn,5fgkjhICZnqFctrV0AyuQD,1
Tallahassee Lassie,Freddy Cannon,30EI6glDhs7o8YZoueXGcB,1
El President,Drugstore,4C8aH1QnHTNGGHE6uwRI51,2
Catch A Falling Star,Perry Como,0wPqWdznqT5rmy59OTaahl,0
Souvenir - Remastered 2003,Orchestral Manoeuvres In The Dark,4i4QN9Zs5s7OZRRLIYHMmP,1
Isn't It a Pity - 2014 Remaster,George Harrison,1mBGRVmAV83ahj2HjehcRn,2
The Broken Years,Hipsway,5O338XntFNbN7iWfTEU2YU,3
Wait and Bleed,Slipknot,2gscB6kDOmrv1P6qs2KXE3,2
The Ramblin' Rover,Siobhan Miller,01ALlaL5cUleASI7ya7cTf,2
Fashion (feat. Janelle Monáe),Paolo Nutini,3SOYvrYaTvK803DD6saJ7H,2
Fashion (feat. Janelle Monáe),Janelle Monáe,3SOYvrYaTvK803DD6saJ7H,2
Mr. Speaker (Gets the Word),Madness,3119scGtImBK02PtCVpPxB,4
A Sign of the Times,Petula Clark,6EdGkH1mk7dKIgc3CKgo7F,2
Because Of You,Kevin Rowland,6o4tGV14LRFAzHIT8vHLWp,0
Because Of You,Dexys Midnight Runners,6o4tGV14LRFAzHIT8vHLWp,0
"I Love You, Suzanne",Lou Reed,2AMpUK6zPcSecPvDWpuAHs,3
Hooked On A Feeling,Blue Swede,6Ac4NVYYl2U73QiTt11ZKd,2
Hooked On A Feeling,Björn Skifs,6Ac4NVYYl2U73QiTt11ZKd,2
Nothing From Nothing,Billy Preston,72PoJMDfdaw9gGECgA9kTZ,3
What You're Proposing,Status Quo,61X3iD6DcdbcXbuPcIly10,1
"Freedom Come, Freedom Go",The Fortunes,4ghQhwbA3zWM4SBnx2VVEd,3
Colonel Hathi's March (The Elephant Song),J. Pat O'Malley,3VEV9UsGggVjjiworiuscR,0
Colonel Hathi's March (The Elephant Song),Disney Studio Chorus,3VEV9UsGggVjjiworiuscR,0
Who Do You Think You Are?,Kim Wilde,6xBy5iySOa05okqCmFuTUp,1
Pretty Thing,Bo Diddley,2rW9GxH8MrqLNVAWyUhF6h,2
Now My Heart Is Full - 2014 Remaster,Morrissey,519rjAdmpyrkQc6tibIYcf,2
Ventilator Blues,The Rolling Stones,7GiI4IJLfzeGKtb5WOOxxw,1
Divano,ERA,0rmg0BnI951Unz2OjbGnli,0
"You're Gonna Go Far, Kid",The Offspring,6TfBA04WJ3X1d1wXhaCFVT,1
"So Sorry, I Said",Liza Minnelli,73azZjtMZNv64I8xjQXNdR,0
